chrTSS	startTSS	endTSS	GeneSymbol
chr19	4969123	4969123	KDM4B
chr19	5340814	5340814	PTPRS
chr19	5622938	5622938	SAFB2
chr19	5623045	5623045	SAFB
chr19	5680775	5680775	HSD11B1L
chr19	5680907	5680907	C19orf70
chr19	5690345	5690345	RPL36
chr19	5720176	5720176	LONP1
chr19	5784776	5784776	PRR22
chr19	5791249	5791249	DUS3L
chr19	5823812	5823812	NRTN
chr19	5904024	5904024	NDUFA11
chr19	5904851	5904851	VMAC
chr19	5913654	5913654	CAPS
chr19	5978320	5978320	RANBP3
chr19	5978413	5978413	LOC100128568
chr19	6110664	6110664	RFX2
chr19	6279959	6279959	MLLT1
chr19	6361462	6361462	CLPP
chr19	6372443	6372443	ALKBH7
chr19	6393291	6393291	GTF2F1
chr19	6424822	6424822	KHSRP
chr19	6433790	6433790	SLC25A41
chr19	6459781	6459781	SLC25A23
chr19	6502595	6502595	TUBB4A
chr19	6531009	6531009	TNFSF9
chr19	6720693	6720693	C3
chr19	6737633	6737633	GPR108
chr19	6739692	6739692	TRIP10
chr19	6767523	6767523	SH2D3A
chr19	6772678	6772678	VAV1
chr19	7069470	7069470	ZNF557
chr19	7459998	7459998	ARHGEF18
chr19	7553924	7553924	PEX11G
chr19	7581003	7581003	ZNF358
chr19	7587495	7587495	MCOLN1
chr19	7599037	7599037	PNPLA6
chr19	7694439	7694439	XAB2
chr19	7694670	7694670	PET100
chr19	7698634	7698634	PCP2
chr19	7701986	7701986	STXBP2
chr19	7741942	7741942	MCEMP1
chr19	7745706	7745706	TRAPPC5
chr19	7953389	7953389	LRRC8E
chr19	7968664	7968664	MAP2K7
chr19	7985193	7985193	SNAPC2
chr19	7991051	7991051	CTXN1
chr19	8008708	8008708	TIMM44
chr19	8070529	8070529	ELAVL1
chr19	8274216	8274216	CERS4
chr19	8373240	8373240	CD320
chr19	8386297	8386297	NDUFA7
chr19	8386383	8386383	RPS28
chr19	8455204	8455204	RAB11B
chr19	8455575	8455575	RAB11B-AS1
chr19	8478186	8478186	MARCH2
chr19	8509802	8509802	HNRNPM
chr19	8579048	8579048	ZNF414
chr19	8642331	8642331	MYO1F
chr19	8942980	8942980	ZNF558
chr19	9251055	9251055	ZNF317
chr19	9420390	9420390	ZNF699
chr19	9434447	9434447	ZNF559
chr19	9434901	9434901	ZNF559-ZNF177
chr19	9546254	9546254	ZNF266
chr19	9649321	9649321	ZNF426
chr19	9649341	9649341	LOC101928238
chr19	9695209	9695209	ZNF121
chr19	9731916	9731916	ZNF561
chr19	9732157	9732157	ZNF561-AS1
chr19	9785776	9785776	ZNF562
chr19	9879410	9879410	ZNF846
chr19	9929779	9929779	FBXL12
chr19	9938567	9938567	UBL5
chr19	9945882	9945882	PIN1
chr19	10196794	10196794	C19orf66
chr19	10216898	10216898	PPAN
chr19	10222196	10222196	P2RY11
chr19	10230600	10230600	EIF3G
chr19	10305811	10305811	DNMT1
chr19	10341948	10341948	S1PR2
chr19	10362639	10362639	MRPL4
chr19	10381516	10381516	ICAM1
chr19	10397642	10397642	ICAM4
chr19	10400654	10400654	ICAM5
chr19	10420233	10420233	ZGLP1
chr19	10426691	10426691	FDX1L
chr19	10444314	10444314	RAVER1
chr19	10450510	10450510	ICAM3
chr19	10491248	10491248	TYK2
chr19	10514271	10514271	CDC37
chr19	10563632	10563632	PDE4A
chr19	10613481	10613481	KEAP1
chr19	10654569	10654569	ATG4D
chr19	10676702	10676702	KRI1
chr19	10679631	10679631	CDKN2D
chr19	10736170	10736170	SLC44A2
chr19	10764548	10764548	ILF3-AS1
chr19	10764936	10764936	ILF3
chr19	10812111	10812111	QTRT1
chr19	10828728	10828728	DNM2
chr19	10946983	10946983	TMED1
chr19	10982252	10982252	CARM1
chr19	11039343	11039343	YIPF2
chr19	11039423	11039423	TIMM29
chr19	11094827	11094827	SMARCA4
chr19	11200037	11200037	LDLR
chr19	11266488	11266488	SPC24
chr19	11305266	11305266	KANK2
chr19	11314303	11314303	LOC105372273
chr19	11373168	11373168	DOCK6
chr19	11450344	11450344	RAB3D
chr19	11456981	11456981	TMEM205
chr19	11457180	11457180	CCDC159
chr19	11466061	11466061	PLPPR2
chr19	11485382	11485382	SWSAP1
chr19	11495018	11495018	EPOR
chr19	11545980	11545980	CCDC151
chr19	11546077	11546077	PRKCSH
chr19	11616738	11616738	ZNF653
chr19	11639987	11639987	ECSIT
chr19	11649531	11649531	CNN1
chr19	11670051	11670051	ELOF1
chr19	11708234	11708234	ZNF627
chr19	11849824	11849824	ZNF823
chr19	11877814	11877814	ZNF441
chr19	11925106	11925106	ZNF440
chr19	11998598	11998598	ZNF69
chr19	12035882	12035882	ZNF700
chr19	12098431	12098431	LOC101928464
chr19	12146556	12146556	ZNF433
chr19	12203077	12203077	ZNF788
chr19	12251222	12251222	ZNF20
chr19	12273861	12273861	ZNF136
chr19	12405714	12405714	ZNF44
chr19	12476475	12476475	ZNF442
chr19	12512088	12512088	ZNF799
chr19	12662356	12662356	ZNF564
chr19	12721623	12721623	ZNF490
chr19	12721731	12721731	ZNF791
chr19	12777591	12777591	MAN2B1
chr19	12777617	12777617	WDR83
chr19	12780465	12780465	WDR83OS
chr19	12792701	12792701	DHPS
chr19	12807455	12807455	FBXW9
chr19	12833105	12833105	TNPO2
chr19	12845589	12845589	C19orf43
chr19	12848272	12848272	ASNA1
chr19	12886434	12886434	HOOK2
chr19	12902309	12902309	JUNB
chr19	12912724	12912724	PRDX2
chr19	12917427	12917427	RNASEH2A
chr19	12941489	12941489	RTBDN
chr19	12949258	12949258	MAST1
chr19	12992335	12992335	DNASE2
chr19	12998017	12998017	KLF1
chr19	13001942	13001942	GCDH
chr19	13044558	13044558	FARSA
chr19	13049413	13049413	CALR
chr19	13056627	13056627	RAD23A
chr19	13068068	13068068	GADD45GIP1
chr19	13106583	13106583	NFIX
chr19	13213974	13213974	LYL1
chr19	13227463	13227463	TRMT1
chr19	13229101	13229101	NACC1
chr19	13261188	13261188	STX10
chr19	13261281	13261281	IER2
chr19	13842573	13842573	CCDC130
chr19	13875327	13875327	MRI1
chr19	13885256	13885256	C19orf53
chr19	14016955	14016955	CC2D1A
chr19	14016978	14016978	C19orf57
chr19	14063285	14063285	DCAF15
chr19	14117134	14117134	RFX1
chr19	14142551	14142551	IL27RA
chr19	14169971	14169971	PALM3
chr19	14183820	14183820	MISP3
chr19	14201387	14201387	SAMD1
chr19	14228559	14228559	PRKACA
chr19	14247440	14247440	ASF1B
chr19	14247963	14247963	LOC100507373
chr19	14444554	14444554	LINC01842
chr19	14474802	14474802	LINC01841
chr19	14491955	14491955	ADGRE5
chr19	14530195	14530195	DDX39A
chr19	14544165	14544165	PKN1
chr19	14606961	14606961	GIPC1
chr19	14629371	14629371	DNAJB1
chr19	14640378	14640378	TECR
chr19	14682889	14682889	NDUFB7
chr19	14800869	14800869	ZNF333
chr19	15236610	15236610	ILVBL
chr19	15391262	15391262	BRD4
chr19	15490612	15490612	AKAP8
chr19	15529932	15529932	AKAP8L
chr19	15560762	15560762	WIZ
chr19	15939756	15939756	UCA1
chr19	15975714	15975714	LINC01835
chr19	16187134	16187134	TPM4
chr19	16222489	16222489	RAB8A
chr19	16296211	16296211	FAM32A
chr19	16308664	16308664	AP1M1
chr19	16582823	16582823	EPS15L1
chr19	16607121	16607121	C19orf44
chr19	16653263	16653263	CHERP
chr19	16683193	16683193	SLC35E1
chr19	16739015	16739015	MED26
chr19	16770968	16770968	SMIM7
chr19	16771937	16771937	TMEM38A
chr19	16940197	16940197	SIN3B
chr19	16999670	16999670	F2RL3
chr19	17137625	17137625	CPAMD8
chr19	17186343	17186343	HAUS8
chr19	17186590	17186590	MYO9B
chr19	17326154	17326154	USE1
chr19	17337012	17337012	OCEL1
chr19	17356151	17356151	NR2F6
chr19	17378184	17378184	BABAM1
chr19	17392453	17392453	ANKLE1
chr19	17414282	17414282	ABHD8
chr19	17416476	17416476	MRPL34
chr19	17420336	17420336	DDA1
chr19	17445638	17445638	ANO8
chr19	17448325	17448325	GTPBP3
chr19	17516457	17516457	BST2
chr19	17516494	17516494	BISPR
chr19	17530655	17530655	MVB12A
chr19	17581252	17581252	SLC27A1
chr19	17622431	17622431	PGLS
chr19	17666402	17666402	COLGALT1
chr19	17830260	17830260	MAP1S
chr19	17862285	17862285	FCHO1
chr19	17970686	17970686	RPL18A
chr19	18045904	18045904	CCDC124
chr19	18062110	18062110	KCNN1
chr19	18118976	18118976	ARRDC2
chr19	18208602	18208602	MAST3
chr19	18263987	18263987	PIK3R2
chr19	18284589	18284589	IFI30
chr19	18304039	18304039	MPV17L2
chr19	18315539	18315539	LOC102725254
chr19	18392466	18392466	JUND
chr19	18434001	18434001	LSM4
chr19	18451396	18451396	PGPEP1
chr19	18496769	18496769	GDF15
chr19	18530145	18530145	SSBP4
chr19	18549111	18549111	ISYNA1
chr19	18632937	18632937	ELL
chr19	18654406	18654406	FKBP8
chr19	18668571	18668571	KXD1
chr19	18682611	18682611	UBA52
chr19	18699494	18699494	C19orf60
chr19	18717660	18717660	CRLF1
chr19	18747774	18747774	KLHL26
chr19	18794424	18794424	CRTC1
chr19	18942743	18942743	UPF1
chr19	19030199	19030199	COPE
chr19	19030483	19030483	DDX49
chr19	19052041	19052041	HOMER3
chr19	19144380	19144380	SUGP2
chr19	19144386	19144386	ARMC6
chr19	19174802	19174802	SLC25A42
chr19	19249310	19249310	TMEM161A
chr19	19281098	19281098	MEF2B
chr19	19303007	19303007	RFXANK
chr19	19303400	19303400	BORCS8-MEF2B
chr19	19303400	19303400	BORCS8
chr19	19314238	19314238	NR2C2AP
chr19	19431321	19431321	SUGP1
chr19	19431629	19431629	MAU2
chr19	19496641	19496641	GATAD2A
chr19	19626469	19626469	TSSK6
chr19	19627018	19627018	NDUFA13
chr19	19639669	19639669	YJEFN3
chr19	19729725	19729725	PBX4
chr19	19739039	19739039	LPAR2
chr19	19754476	19754476	GMIP
chr19	19774503	19774503	ATP13A1
chr19	19779596	19779596	ZNF101
chr19	19843921	19843921	ZNF14
chr19	19887222	19887222	LINC00663
chr19	19976638	19976638	ZNF253
chr19	20011721	20011721	ZNF93
chr19	20607771	20607771	ZNF826P
chr19	20844402	20844402	ZNF626
chr19	21203425	21203425	ZNF430
chr19	21264952	21264952	ZNF714
chr19	21324812	21324812	ZNF431
chr19	21512212	21512212	ZNF708
chr19	21541734	21541734	ZNF738
chr19	21579920	21579920	ZNF493
chr19	21688353	21688353	ZNF429
chr19	21950430	21950430	ZNF100
chr19	22034870	22034870	ZNF43
chr19	22193745	22193745	ZNF208
chr19	22235249	22235249	ZNF257
chr19	23433172	23433172	ZNF724
chr19	23457053	23457053	IPO5P1
chr19	23578362	23578362	ZNF91
chr19	23870017	23870017	ZNF675
chr19	23941693	23941693	ZNF681
chr19	23945815	23945815	RPSAP58
chr19	24097683	24097683	ZNF726
chr19	24269961	24269961	ZNF254
chr19	28284374	28284374	LOC101927151
chr19	28284848	28284848	LINC00662
chr19	29097594	29097594	LOC102724908
chr19	29218601	29218601	LOC100420587
chr19	29704136	29704136	UQCRFS1
chr19	30097169	30097169	POP4
chr19	30156326	30156326	PLEKHF1
chr19	30206452	30206452	C19orf12
chr19	30302900	30302900	CCNE1
chr19	30433145	30433145	URI1
chr19	32836513	32836513	ZNF507
chr19	32896445	32896445	LOC400684
chr19	32897021	32897021	DPY19L3
chr19	33072093	33072093	PDCD5
chr19	33166102	33166102	ANKRD27
chr19	33182866	33182866	NUDT19
chr19	33462935	33462935	CEP89
chr19	33463122	33463122	FAAP24
chr19	33555824	33555824	RHPN2
chr19	33571785	33571785	GPATCH1
chr19	33864574	33864574	CEBPG
chr19	34012799	34012799	PEPD
chr19	34287750	34287750	KCTD15
chr19	34663351	34663351	LSM14A
chr19	34745455	34745455	KIAA0355
chr19	34856024	34856024	GPI
chr19	34895302	34895302	PDCD2L
chr19	34919267	34919267	UBA2
chr19	35225479	35225479	ZNF181
chr19	35264134	35264134	ZNF599
chr19	35417730	35417730	ZNF30-AS1
chr19	35417806	35417806	ZNF30
chr19	35454953	35454953	ZNF792
chr19	35491223	35491223	GRAMD1A
chr19	35521591	35521591	SCN1B
chr19	35630362	35630362	FXYD1
chr19	35645624	35645624	FXYD5
chr19	35739558	35739558	LSR
chr19	35759880	35759880	USF2
chr19	35782988	35782988	MAG
chr19	35820071	35820071	CD22
chr19	35896508	35896508	LINC01531
chr19	36036501	36036501	TMEM147
chr19	36036931	36036931	TMEM147-AS1
chr19	36103645	36103645	HAUS5
chr19	36119917	36119917	RBM42
chr19	36132638	36132638	ETV2
chr19	36139124	36139124	COX6B1
chr19	36208920	36208920	KMT2B
chr19	36233351	36233351	IGFLR1
chr19	36236343	36236343	U2AF1L4
chr19	36236477	36236477	PSENEN
chr19	36239261	36239261	LIN37
chr19	36249043	36249043	PROSER3
chr19	36266416	36266416	ARHGAP33
chr19	36288811	36288811	LINC01529
chr19	36359346	36359346	APLP1
chr19	36391564	36391564	NFKBID
chr19	36393381	36393381	HCST
chr19	36399211	36399211	TYROBP
chr19	36438016	36438016	LOC105372383
chr19	36486089	36486089	SDHAF1
chr19	36505141	36505141	ALKBH6
chr19	36505400	36505400	LOC101927572
chr19	36545664	36545664	THAP8
chr19	36545782	36545782	WDR62
chr19	36605887	36605887	TBCB
chr19	36606206	36606206	POLR2I
chr19	36630827	36630827	CAPNS1
chr19	36705503	36705503	ZNF146
chr19	36705575	36705575	ZNF565
chr19	36822620	36822620	LINC00665
chr19	36909576	36909576	ZFP82
chr19	36980463	36980463	ZNF566
chr19	36980528	36980528	LOC728752
chr19	37019248	37019248	ZNF260
chr19	37063971	37063971	ZNF529-AS1
chr19	37096178	37096178	ZNF529
chr19	37178351	37178351	LINC01534
chr19	37178513	37178513	ZNF567
chr19	37263716	37263716	ZNF850
chr19	37264019	37264019	LOC728485
chr19	37569123	37569123	ZNF420
chr19	37663643	37663643	ZNF585A
chr19	37701451	37701451	ZNF585B
chr19	37708827	37708827	ZNF383
chr19	37742786	37742786	LINC01535
chr19	37958339	37958339	ZNF569
chr19	37997989	37997989	ZNF793-AS1
chr19	38039850	38039850	ZNF571-AS1
chr19	38146313	38146313	ZFP30
chr19	38210691	38210691	ZNF607
chr19	38270230	38270230	ZNF573
chr19	38397860	38397860	SIPA1L3
chr19	38714890	38714890	DPF1
chr19	38747231	38747231	PPP1R14A
chr19	38755097	38755097	SPINT2
chr19	38806445	38806445	YIF1B
chr19	38865189	38865189	PSMD8
chr19	38893774	38893774	FAM98C
chr19	38916945	38916945	RASGRP4
chr19	38924339	38924339	RYR1
chr19	39086986	39086986	LOC105372397
chr19	39109713	39109713	EIF3K
chr19	39138255	39138255	ACTN4
chr19	39235114	39235114	CAPN12
chr19	39322497	39322497	ECH1
chr19	39340617	39340617	HNRNPL
chr19	39368919	39368919	RINL
chr19	39390502	39390502	SIRT2
chr19	39390569	39390569	NFKBIB
chr19	39421536	39421536	SARS2
chr19	39421593	39421593	MRPS12
chr19	39466453	39466453	FBXO17
chr19	39523236	39523236	FBXO27
chr19	39616419	39616419	PAK4
chr19	39805976	39805976	LRFN1
chr19	39826726	39826726	GMFG
chr19	39833098	39833098	SAMD4B
chr19	39881835	39881835	PAF1
chr19	39881942	39881942	MED29
chr19	39897486	39897486	ZFP36
chr19	39903749	39903749	PLEKHG2
chr19	39926660	39926660	RPS16
chr19	39936185	39936185	SUPT5H
chr19	39971051	39971051	TIMM50
chr19	39989556	39989556	DLL3
chr19	40023507	40023507	EID2B
chr19	40030838	40030838	EID2
chr19	40324873	40324873	DYRK1B
chr19	40337054	40337054	FBL
chr19	40476911	40476911	PSMC4
chr19	40502942	40502942	ZNF546
chr19	40562115	40562115	ZNF780B
chr19	40596845	40596845	ZNF780A
chr19	40697650	40697650	MAP3K10
chr19	40791302	40791302	AKT2
chr19	40854316	40854316	C19orf47
chr19	40854331	40854331	PLD3
chr19	40919271	40919271	PRX
chr19	40931932	40931932	SERTAD1
chr19	40948505	40948505	SERTAD3
chr19	40971725	40971725	BLVRB
chr19	41082756	41082756	SHKBP1
chr19	41099071	41099071	LTBP4
chr19	41196563	41196563	NUMBL
chr19	41222790	41222790	COQ8B
chr19	41223007	41223007	ITPKC
chr19	41255828	41255828	C19orf54
chr19	41256758	41256758	SNRPA
chr19	41284123	41284123	RAB4B
chr19	41305333	41305333	EGLN2
chr19	41317005	41317005	CYP2T1P
chr19	41430169	41430169	CYP2B7P
chr19	41770954	41770954	HNRNPUL1
chr19	41816067	41816067	CCDC97
chr19	41859788	41859788	TGFB1
chr19	41870078	41870078	B9D2
chr19	41882437	41882437	TMEM91
chr19	41903256	41903256	EXOSC5
chr19	41903693	41903693	BCKDHA
chr19	41945843	41945843	ATP5SL
chr19	41949062	41949062	ERICH4
chr19	42363987	42363987	RPS19
chr19	42387266	42387266	ARHGEF1
chr19	42432971	42432971	LOC100505585
chr19	42463528	42463528	RABAC1
chr19	42580289	42580289	ZNF574
chr19	42636780	42636780	LOC100505622
chr19	42721944	42721944	DEDD2
chr19	42724422	42724422	ZNF526
chr19	42746736	42746736	GSK3A
chr19	42759316	42759316	ERF
chr19	42788816	42788816	CIC
chr19	42806283	42806283	PRR19
chr19	42806796	42806796	PAFAH1B3
chr19	42817476	42817476	TMEM145
chr19	42829760	42829760	MEGF8
chr19	42894444	42894444	CNFN
chr19	42901279	42901279	LOC101930071
chr19	42927906	42927906	LIPE-AS1
chr19	44008985	44008985	PHLDB3
chr19	44031408	44031408	ETHE1
chr19	44037339	44037339	ZNF575
chr19	44079730	44079730	XRCC1
chr19	44080951	44080951	PINLYP
chr19	44100287	44100287	IRGQ
chr19	44100543	44100543	ZNF576
chr19	44124014	44124014	ZNF428
chr19	44143991	44143991	CADM4
chr19	44174498	44174498	PLAUR
chr19	44259188	44259188	SMG9
chr19	44285409	44285409	KCNN4
chr19	44331472	44331472	ZNF283
chr19	44405955	44405955	LOC100505715
chr19	44439411	44439411	ZNF45
chr19	44507022	44507022	LOC101928063
chr19	44507076	44507076	ZNF230
chr19	44529493	44529493	ZNF222
chr19	44598481	44598481	ZNF224
chr19	44617336	44617336	LOC100379224
chr19	44669214	44669214	ZNF226
chr19	44716680	44716680	ZNF227
chr19	45004575	45004575	ZNF180
chr19	45147097	45147097	PVR
chr19	45251977	45251977	BCL3
chr19	45349392	45349392	NECTIN2
chr19	45394476	45394476	TOMM40
chr19	45409005	45409005	APOE
chr19	45417503	45417503	APOC1
chr19	45430059	45430059	APOC1P1
chr19	45458480	45458480	CLPTM1
chr19	45504706	45504706	RELB
chr19	45542297	45542297	CLASRP
chr19	45579846	45579846	ZNF296
chr19	45582529	45582529	GEMIN7
chr19	45596430	45596430	PPP1R37
chr19	45681501	45681501	TRAPPC6A
chr19	45682002	45682002	BLOC1S3
chr19	45737469	45737469	EXOC3L2
chr19	45754515	45754515	MARK4
chr19	45873845	45873845	ERCC2
chr19	45908312	45908312	PPP1R13L
chr19	45909466	45909466	CD3EAP
chr19	45927177	45927177	ERCC1
chr19	45971252	45971252	FOSB
chr19	46000313	46000313	RTN2
chr19	46001730	46001730	PPM1N
chr19	46010687	46010687	VASP
chr19	46088122	46088122	OPA3
chr19	46142675	46142675	EML2
chr19	46144751	46144751	EML2-AS1
chr19	46171501	46171501	GIPR
chr19	46195574	46195574	SNRPD2
chr19	46195740	46195740	QPCTL
chr19	46234151	46234151	FBXO46
chr19	46236508	46236508	BHMG1
chr19	46272497	46272497	SIX5
chr19	46285815	46285815	DMPK
chr19	46296060	46296060	DMWD
chr19	46366548	46366548	SYMPK
chr19	46367517	46367517	FOXA3
chr19	46389428	46389428	IRF2BP1
chr19	46405862	46405862	MYPOP
chr19	46498718	46498718	CCDC61
chr19	46580887	46580887	LOC400706
chr19	46706319	46706319	IGFL2-AS1
chr19	46713498	46713498	LOC93429
chr19	46850250	46850250	PPP5C
chr19	46916919	46916919	CCDC8
chr19	46974820	46974820	PNMAL1
chr19	47104406	47104406	CALM3
chr19	47128354	47128354	PTGIR
chr19	47164395	47164395	DACT3
chr19	47220384	47220384	PRKD2
chr19	47249302	47249302	FKRP
chr19	47249720	47249720	STRN4
chr19	47291842	47291842	SLC1A5
chr19	47354252	47354252	AP2S1
chr19	47421932	47421932	ARHGAP35
chr19	47523100	47523100	NPAS1
chr19	47551882	47551882	TMEM160
chr19	47617009	47617009	ZC3H4
chr19	47634079	47634079	SAE1
chr19	47736023	47736023	BBC3
chr19	47759730	47759730	CCDC9
chr19	47778141	47778141	INAFM1
chr19	47852537	47852537	DHX34
chr19	47987521	47987521	KPTN
chr19	47987538	47987538	NAPA-AS1
chr19	48018515	48018515	NAPA
chr19	48111452	48111452	GLTSCR1
chr19	48216600	48216600	EHD2
chr19	48248792	48248792	NOP53
chr19	48281841	48281841	SELENOW
chr19	48673860	48673860	LIG1
chr19	48753104	48753104	CARD8
chr19	48758931	48758931	CARD8-AS1
chr19	48828628	48828628	EMP3
chr19	48867494	48867494	TMEM143
chr19	48894810	48894810	KDELR1
chr19	48898131	48898131	GRIN2D
chr19	48949029	48949029	GRWD1
chr19	48972464	48972464	CYTH2
chr19	49016446	49016446	LMTK3
chr19	49122547	49122547	SPHK2
chr19	49122675	49122675	RPL18
chr19	49140807	49140807	DBP
chr19	49149569	49149569	CA11
chr19	49243970	49243970	RASIP1
chr19	49258647	49258647	FUT1
chr19	49314320	49314320	BCAT2
chr19	49371884	49371884	PLEKHA4
chr19	49375648	49375648	PPP1R15A
chr19	49403306	49403306	NUCB1
chr19	49436938	49436938	DHDH
chr19	49458116	49458116	BAX
chr19	49468565	49468565	FTL
chr19	49496610	49496610	GYS1
chr19	49496704	49496704	RUVBL2
chr19	49522741	49522741	LOC101059948
chr19	49588396	49588396	SNRNP70
chr19	49617617	49617617	LIN7B
chr19	49622397	49622397	C19orf73
chr19	49622645	49622645	PPFIA3
chr19	49658681	49658681	HRC
chr19	49660997	49660997	TRPM4
chr19	49838676	49838676	CD37
chr19	49865714	49865714	TEAD2
chr19	49891474	49891474	CCDC155
chr19	49929687	49929687	GFY
chr19	49944808	49944808	SLC17A7
chr19	49955115	49955115	PIH1D1
chr19	49956472	49956472	ALDH16A1
chr19	49977465	49977465	FLT3LG
chr19	49990810	49990810	RPL13A
chr19	49990864	49990864	RPL13AP5
chr19	49999621	49999621	RPS11
chr19	50016435	50016435	FCGRT
chr19	50030874	50030874	RCN3
chr19	50083829	50083829	NOSIP
chr19	50084586	50084586	PRRG2
chr19	50094899	50094899	PRR12
chr19	50143400	50143400	RRAS
chr19	50145381	50145381	SCAF1
chr19	50168398	50168398	BCL2L12
chr19	50169132	50169132	IRF3
chr19	50180408	50180408	PRMT1
chr19	50191941	50191941	ADM5
chr19	50194364	50194364	CPT1C
chr19	50266515	50266515	TSKS
chr19	50270179	50270179	AP2A1
chr19	50316567	50316567	FUZ
chr19	50321535	50321535	MED25
chr19	50354376	50354376	PTOV1
chr19	50362546	50362546	PTOV1-AS2
chr19	50370822	50370822	PNKP
chr19	50380644	50380644	AKT1S1
chr19	50380681	50380681	TBC1D17
chr19	50431958	50431958	ATF5
chr19	50432788	50432788	NUP62
chr19	50528805	50528805	VRK3
chr19	50529149	50529149	ZNF473
chr19	50553845	50553845	LOC400710
chr19	50832634	50832634	KCNC3
chr19	50869087	50869087	NAPSA
chr19	50879679	50879679	NR1H2
chr19	50887579	50887579	POLD1
chr19	50979733	50979733	EMC10
chr19	51014612	51014612	JOSD2
chr19	51071302	51071302	LRRC4B
chr19	51152701	51152701	C19orf81
chr19	51220195	51220195	SHANK1
chr19	51226604	51226604	CLEC11A
chr19	51308110	51308110	C19orf48
chr19	51320936	51320936	LINC01869
chr19	51327043	51327043	KLK1
chr19	51333785	51333785	LOC105372441
chr19	51611647	51611647	CTU1
chr19	51728334	51728334	CD33
chr19	51845378	51845378	VSIG10L
chr19	51869672	51869672	ETFB
chr19	51875960	51875960	NKG7
chr19	51893828	51893828	C19orf84
chr19	52074489	52074489	ZNF175
chr19	52097633	52097633	LINC01530
chr19	52196596	52196596	SPACA6
chr19	52196709	52196709	SPACA6P-AS
chr19	52255150	52255150	FPR1
chr19	52391189	52391189	ZNF577
chr19	52391277	52391277	ZNF649-AS1
chr19	52408305	52408305	ZNF649
chr19	52430687	52430687	ZNF613
chr19	52490079	52490079	ZNF350
chr19	52511483	52511483	ZNF615
chr19	52531680	52531680	ZNF614
chr19	52552377	52552377	ZNF432
chr19	52599018	52599018	ZNF841
chr19	52643191	52643191	ZNF616
chr19	52693054	52693054	PPP2R1A
chr19	52772823	52772823	ZNF766
chr19	52800421	52800421	ZNF480
chr19	52873169	52873169	ZNF880
chr19	52901010	52901010	ZNF528-AS1
chr19	52901120	52901120	ZNF528
chr19	53030908	53030908	ZNF808
chr19	53073525	53073525	ZNF701
chr19	53099936	53099936	ZNF137P
chr19	53193834	53193834	ZNF83
chr19	53238307	53238307	ZNF611
chr19	53290044	53290044	ZNF600
chr19	53324922	53324922	ZNF28
chr19	53360902	53360902	ZNF468
